id,name-form,type_1,type_2,data_species,data_height,data_weight,ability,training_catch_rate,training_base_exp,training_growth_rate,breeding_gender_male,breeding_gender_female,stats_hp,stats_attack,stats_defense,stats_sp_atk,stats_sp_def,stats_speed,stats_total,img
5550,Darmanitan-Standard Mode,Fire,-,Blazing Pokémon,1.3,92.9,Sheer Force,60,168,Medium Slow,50% male,50% female,105,140,55,30,55,95,480,https://img.pokemondb.net/artwork/large/darmanitan-standard.jpg
5551,Darmanitan-Zen Mode,Fire,-,Blazing Pokémon,1.3,92.9,Sheer Force,60,189,Medium Slow,50% male,50% female,105,30,105,140,105,55,540,https://img.pokemondb.net/artwork/large/darmanitan-zen.jpg
5552,Darmanitan-Galarian Standard Mode,Fire,-,Zen Charm Pokémon,1.7,120.0,Gorilla Tactics,60,168,Medium Slow,50% male,50% female,105,140,55,30,55,95,480,https://img.pokemondb.net/artwork/large/darmanitan-galarian-standard.jpg
5553,Darmanitan-Galarian Zen Mode,Fire,-,Zen Charm Pokémon,1.7,120.0,Gorilla Tactics,—,189,—,—,—,105,160,55,30,55,135,540,https://img.pokemondb.net/artwork/large/darmanitan-galarian-zen.jpg
5560,Maractus-Maractus,Grass,-,Cactus Pokémon,1.0,28.0,Water Absorb,255,161,Medium Fast,50% male,50% female,75,86,67,106,67,60,461,https://img.pokemondb.net/artwork/large/maractus.jpg
5570,Dwebble-Dwebble,Bug,Rock,Rock Inn Pokémon,0.3,14.5,Sturdy,190,65,Medium Fast,50% male,50% female,50,65,85,35,35,55,325,https://img.pokemondb.net/artwork/large/dwebble.jpg
5580,Crustle-Crustle,Bug,Rock,Stone Home Pokémon,1.4,200.0,Sturdy,75,170,Medium Fast,50% male,50% female,70,105,125,65,75,45,485,https://img.pokemondb.net/artwork/large/crustle.jpg
5590,Scraggy-Scraggy,Dark,Fighting,Shedding Pokémon,0.6,11.8,Shed Skin,180,70,Medium Fast,50% male,50% female,50,75,70,35,70,48,348,https://img.pokemondb.net/artwork/large/scraggy.jpg
5600,Scrafty-Scrafty,Dark,Fighting,Hoodlum Pokémon,1.1,30.0,Shed Skin,90,171,Medium Fast,50% male,50% female,65,90,115,45,115,58,488,https://img.pokemondb.net/artwork/large/scrafty.jpg
5610,Sigilyph-Sigilyph,Psychic,Flying,Avianoid Pokémon,1.4,14.0,Wonder Skin,45,172,Medium Fast,50% male,50% female,72,58,80,103,80,97,490,https://img.pokemondb.net/artwork/large/sigilyph.jpg
5620,Yamask-Yamask,Ghost,-,Spirit Pokémon,0.5,1.5,Mummy,190,61,Medium Fast,50% male,50% female,38,30,85,55,65,30,303,https://img.pokemondb.net/artwork/large/yamask.jpg
5621,Yamask-Galarian Yamask,Ghost,-,Spirit Pokémon,0.5,1.5,Wandering Spirit,190,61,Medium Fast,50% male,50% female,38,55,85,30,65,30,303,https://img.pokemondb.net/artwork/large/yamask-galarian.jpg
5630,Cofagrigus-Cofagrigus,Ghost,-,Coffin Pokémon,1.7,76.5,Mummy,90,169,Medium Fast,50% male,50% female,58,50,145,95,105,30,483,https://img.pokemondb.net/artwork/large/cofagrigus.jpg
5640,Tirtouga-Tirtouga,Water,Rock,Prototurtle Pokémon,0.7,16.5,Solid Rock,45,71,Medium Fast,87.5% male,12.5% female,54,78,103,53,45,22,355,https://img.pokemondb.net/artwork/large/tirtouga.jpg
5650,Carracosta-Carracosta,Water,Rock,Prototurtle Pokémon,1.2,81.0,Solid Rock,45,173,Medium Fast,87.5% male,12.5% female,74,108,133,83,65,32,495,https://img.pokemondb.net/artwork/large/carracosta.jpg
5660,Archen-Archen,Rock,Flying,First Bird Pokémon,0.5,9.5,Defeatist,45,71,Medium Fast,87.5% male,12.5% female,55,112,45,74,45,70,401,https://img.pokemondb.net/artwork/large/archen.jpg
5670,Archeops-Archeops,Rock,Flying,First Bird Pokémon,1.4,32.0,Defeatist,45,177,Medium Fast,87.5% male,12.5% female,75,140,65,112,65,110,567,https://img.pokemondb.net/artwork/large/archeops.jpg
5680,Trubbish-Trubbish,Poison,-,Trash Bag Pokémon,0.6,31.0,Stench,190,66,Medium Fast,50% male,50% female,50,50,62,40,62,65,329,https://img.pokemondb.net/artwork/large/trubbish.jpg
5690,Garbodor-Garbodor,Poison,-,Trash Heap Pokémon,1.9,107.3,Stench,60,166,Medium Fast,50% male,50% female,80,95,82,60,82,75,474,https://img.pokemondb.net/artwork/large/garbodor.jpg
5700,Zorua-Zorua,Dark,-,Tricky Fox Pokémon,0.7,12.5,Illusion,75,66,Medium Slow,87.5% male,12.5% female,40,65,40,80,40,65,330,https://img.pokemondb.net/artwork/large/zorua.jpg
5701,Zorua-Hisuian Zorua,Dark,-,Spiteful Fox Pokémon,0.7,12.5,Illusion,—,—,—,—,—,35,60,40,85,40,70,330,https://img.pokemondb.net/artwork/large/zorua-hisuian.jpg
5710,Zoroark-Zoroark,Dark,-,Illusion Fox Pokémon,1.6,81.1,Illusion,45,179,Medium Slow,87.5% male,12.5% female,60,105,60,120,60,105,510,https://img.pokemondb.net/artwork/large/zoroark.jpg
5711,Zoroark-Hisuian Zoroark,Dark,-,Baneful Fox Pokémon,1.6,73.0,Illusion,—,—,—,—,—,55,100,60,125,60,110,510,https://img.pokemondb.net/artwork/large/zoroark-hisuian.jpg
5720,Minccino-Minccino,Normal,-,Chinchilla Pokémon,0.4,5.8,Cute Charm,255,60,Fast,25% male,75% female,55,50,40,40,40,75,300,https://img.pokemondb.net/artwork/large/minccino.jpg
5730,Cinccino-Cinccino,Normal,-,Scarf Pokémon,0.5,7.5,Cute Charm,60,165,Fast,25% male,75% female,75,95,60,65,60,115,470,https://img.pokemondb.net/artwork/large/cinccino.jpg
5740,Gothita-Gothita,Psychic,-,Fixation Pokémon,0.4,5.8,Frisk,200,58,Medium Slow,25% male,75% female,45,30,50,55,65,45,290,https://img.pokemondb.net/artwork/large/gothita.jpg
5750,Gothorita-Gothorita,Psychic,-,Manipulate Pokémon,0.7,18.0,Frisk,100,137,Medium Slow,25% male,75% female,60,45,70,75,85,55,390,https://img.pokemondb.net/artwork/large/gothorita.jpg
5760,Gothitelle-Gothitelle,Psychic,-,Astral Body Pokémon,1.5,44.0,Frisk,50,221,Medium Slow,25% male,75% female,70,55,95,95,110,65,490,https://img.pokemondb.net/artwork/large/gothitelle.jpg
5770,Solosis-Solosis,Psychic,-,Cell Pokémon,0.3,1.0,Overcoat,200,58,Medium Slow,50% male,50% female,45,30,40,105,50,20,290,https://img.pokemondb.net/artwork/large/solosis.jpg
5780,Duosion-Duosion,Psychic,-,Mitosis Pokémon,0.6,8.0,Overcoat,100,130,Medium Slow,50% male,50% female,65,40,50,125,60,30,370,https://img.pokemondb.net/artwork/large/duosion.jpg
5790,Reuniclus-Reuniclus,Psychic,-,Multiplying Pokémon,1.0,20.1,Overcoat,50,221,Medium Slow,50% male,50% female,110,65,75,125,85,30,490,https://img.pokemondb.net/artwork/large/reuniclus.jpg
5800,Ducklett-Ducklett,Water,Flying,Water Bird Pokémon,0.5,5.5,Keen Eye,190,61,Medium Fast,50% male,50% female,62,44,50,44,50,55,305,https://img.pokemondb.net/artwork/large/ducklett.jpg
5810,Swanna-Swanna,Water,Flying,White Bird Pokémon,1.3,24.2,Keen Eye,45,166,Medium Fast,50% male,50% female,75,87,63,87,63,98,473,https://img.pokemondb.net/artwork/large/swanna.jpg
5820,Vanillite-Vanillite,Ice,-,Fresh Snow Pokémon,0.4,5.7,Ice Body,255,61,Slow,50% male,50% female,36,50,50,65,60,44,305,https://img.pokemondb.net/artwork/large/vanillite.jpg
5830,Vanillish-Vanillish,Ice,-,Icy Snow Pokémon,1.1,41.0,Ice Body,120,138,Slow,50% male,50% female,51,65,65,80,75,59,395,https://img.pokemondb.net/artwork/large/vanillish.jpg
5840,Vanilluxe-Vanilluxe,Ice,-,Snowstorm Pokémon,1.3,57.5,Ice Body,45,241,Slow,50% male,50% female,71,95,85,110,95,79,535,https://img.pokemondb.net/artwork/large/vanilluxe.jpg
5850,Deerling-Deerling,Normal,Grass,Season Pokémon,0.6,19.5,Chlorophyll,190,67,Medium Fast,50% male,50% female,60,60,50,40,50,75,335,https://img.pokemondb.net/artwork/large/deerling.jpg
5860,Sawsbuck-Sawsbuck,Normal,Grass,Season Pokémon,1.9,92.5,Chlorophyll,75,166,Medium Fast,50% male,50% female,80,100,70,60,70,95,475,https://img.pokemondb.net/artwork/large/sawsbuck.jpg
5870,Emolga-Emolga,Electric,Flying,Sky Squirrel Pokémon,0.4,5.0,Static,200,150,Medium Fast,50% male,50% female,55,75,60,75,60,103,428,https://img.pokemondb.net/artwork/large/emolga.jpg
5880,Karrablast-Karrablast,Bug,-,Clamping Pokémon,0.5,5.9,Swarm,200,63,Medium Fast,50% male,50% female,50,75,45,40,45,60,315,https://img.pokemondb.net/artwork/large/karrablast.jpg
5890,Escavalier-Escavalier,Bug,Steel,Cavalry Pokémon,1.0,33.0,Swarm,75,173,Medium Fast,50% male,50% female,70,135,105,60,105,20,495,https://img.pokemondb.net/artwork/large/escavalier.jpg
5900,Foongus-Foongus,Grass,Poison,Mushroom Pokémon,0.2,1.0,Effect Spore,190,59,Medium Fast,50% male,50% female,69,55,45,55,55,15,294,https://img.pokemondb.net/artwork/large/foongus.jpg
5910,Amoonguss-Amoonguss,Grass,Poison,Mushroom Pokémon,0.6,10.5,Effect Spore,75,162,Medium Fast,50% male,50% female,114,85,70,85,80,30,464,https://img.pokemondb.net/artwork/large/amoonguss.jpg
5920,Frillish-Frillish,Water,Ghost,Floating Pokémon,1.2,33.0,Water Absorb,190,67,Medium Fast,50% male,50% female,55,40,50,65,85,40,335,https://img.pokemondb.net/artwork/large/frillish.jpg
5930,Jellicent-Jellicent,Water,Ghost,Floating Pokémon,2.2,135.0,Water Absorb,60,168,Medium Fast,50% male,50% female,100,60,70,85,105,60,480,https://img.pokemondb.net/artwork/large/jellicent.jpg
5940,Alomomola-Alomomola,Water,-,Caring Pokémon,1.2,31.6,Healer,75,165,Fast,50% male,50% female,165,75,80,40,45,65,470,https://img.pokemondb.net/artwork/large/alomomola.jpg
5950,Joltik-Joltik,Bug,Electric,Attaching Pokémon,0.1,0.6,Compound Eyes,190,64,Medium Fast,50% male,50% female,50,47,50,57,50,65,319,https://img.pokemondb.net/artwork/large/joltik.jpg
5960,Galvantula-Galvantula,Bug,Electric,EleSpider Pokémon,0.8,14.3,Compound Eyes,75,165,Medium Fast,50% male,50% female,70,77,60,97,60,108,472,https://img.pokemondb.net/artwork/large/galvantula.jpg
5970,Ferroseed-Ferroseed,Grass,Steel,Thorn Seed Pokémon,0.6,18.8,Iron Barbs,255,61,Medium Fast,50% male,50% female,44,50,91,24,86,10,305,https://img.pokemondb.net/artwork/large/ferroseed.jpg
5980,Ferrothorn-Ferrothorn,Grass,Steel,Thorn Pod Pokémon,1.0,110.0,Iron Barbs,90,171,Medium Fast,50% male,50% female,74,94,131,54,116,20,489,https://img.pokemondb.net/artwork/large/ferrothorn.jpg
5990,Klink-Klink,Steel,-,Gear Pokémon,0.3,21.0,Plus,130,60,Medium Slow,Genderless,Genderless,40,55,70,45,60,30,300,https://img.pokemondb.net/artwork/large/klink.jpg
6000,Klang-Klang,Steel,-,Gear Pokémon,0.6,51.0,Plus,60,154,Medium Slow,Genderless,Genderless,60,80,95,70,85,50,440,https://img.pokemondb.net/artwork/large/klang.jpg
6010,Klinklang-Klinklang,Steel,-,Gear Pokémon,0.6,81.0,Plus,30,234,Medium Slow,Genderless,Genderless,60,100,115,70,85,90,520,https://img.pokemondb.net/artwork/large/klinklang.jpg
6020,Tynamo-Tynamo,Electric,-,EleFish Pokémon,0.2,0.3,Levitate,190,55,Slow,50% male,50% female,35,55,40,45,40,60,275,https://img.pokemondb.net/artwork/large/tynamo.jpg
6030,Eelektrik-Eelektrik,Electric,-,EleFish Pokémon,1.2,22.0,Levitate,60,142,Slow,50% male,50% female,65,85,70,75,70,40,405,https://img.pokemondb.net/artwork/large/eelektrik.jpg
6040,Eelektross-Eelektross,Electric,-,EleFish Pokémon,2.1,80.5,Levitate,30,232,Slow,50% male,50% female,85,115,80,105,80,50,515,https://img.pokemondb.net/artwork/large/eelektross.jpg
6050,Elgyem-Elgyem,Psychic,-,Cerebral Pokémon,0.5,9.0,Telepathy,255,67,Medium Fast,50% male,50% female,55,55,55,85,55,30,335,https://img.pokemondb.net/artwork/large/elgyem.jpg
6060,Beheeyem-Beheeyem,Psychic,-,Cerebral Pokémon,1.0,34.5,Telepathy,90,170,Medium Fast,50% male,50% female,75,75,75,125,95,40,485,https://img.pokemondb.net/artwork/large/beheeyem.jpg
6070,Litwick-Litwick,Ghost,Fire,Candle Pokémon,0.3,3.1,Flash Fire,190,55,Medium Slow,50% male,50% female,50,30,55,65,55,20,275,https://img.pokemondb.net/artwork/large/litwick.jpg
6080,Lampent-Lampent,Ghost,Fire,Lamp Pokémon,0.6,13.0,Flash Fire,90,130,Medium Slow,50% male,50% female,60,40,60,95,60,55,370,https://img.pokemondb.net/artwork/large/lampent.jpg
6090,Chandelure-Chandelure,Ghost,Fire,Luring Pokémon,1.0,34.3,Flash Fire,45,234,Medium Slow,50% male,50% female,60,55,90,145,90,80,520,https://img.pokemondb.net/artwork/large/chandelure.jpg
6100,Axew-Axew,Dragon,-,Tusk Pokémon,0.6,18.0,Rivalry,75,64,Slow,50% male,50% female,46,87,60,30,40,57,320,https://img.pokemondb.net/artwork/large/axew.jpg
6110,Fraxure-Fraxure,Dragon,-,Axe Jaw Pokémon,1.0,36.0,Rivalry,60,144,Slow,50% male,50% female,66,117,70,40,50,67,410,https://img.pokemondb.net/artwork/large/fraxure.jpg
6120,Haxorus-Haxorus,Dragon,-,Axe Jaw Pokémon,1.8,105.5,Rivalry,45,243,Slow,50% male,50% female,76,147,90,60,70,97,540,https://img.pokemondb.net/artwork/large/haxorus.jpg
6130,Cubchoo-Cubchoo,Ice,-,Chill Pokémon,0.5,8.5,Snow Cloak,120,61,Medium Fast,50% male,50% female,55,70,40,60,40,40,305,https://img.pokemondb.net/artwork/large/cubchoo.jpg
6140,Beartic-Beartic,Ice,-,Freezing Pokémon,2.6,260.0,Snow Cloak,60,177,Medium Fast,50% male,50% female,95,130,80,70,80,50,505,https://img.pokemondb.net/artwork/large/beartic.jpg
6150,Cryogonal-Cryogonal,Ice,-,Crystallizing Pokémon,1.1,148.0,Levitate,25,180,Medium Fast,Genderless,Genderless,80,50,50,95,135,105,515,https://img.pokemondb.net/artwork/large/cryogonal.jpg
6160,Shelmet-Shelmet,Bug,-,Snail Pokémon,0.4,7.7,Hydration,200,61,Medium Fast,50% male,50% female,50,40,85,40,65,25,305,https://img.pokemondb.net/artwork/large/shelmet.jpg
6170,Accelgor-Accelgor,Bug,-,Shell Out Pokémon,0.8,25.3,Hydration,75,173,Medium Fast,50% male,50% female,80,70,40,100,60,145,495,https://img.pokemondb.net/artwork/large/accelgor.jpg
6180,Stunfisk-Stunfisk,Ground,Electric,Trap Pokémon,0.7,11.0,Static,75,165,Medium Fast,50% male,50% female,109,66,84,81,99,32,471,https://img.pokemondb.net/artwork/large/stunfisk.jpg
6181,Stunfisk-Galarian Stunfisk,Ground,Electric,Trap Pokémon,0.7,20.5,Mimicry,75,165,Medium Fast,50% male,50% female,109,81,99,66,84,32,471,https://img.pokemondb.net/artwork/large/stunfisk-galarian.jpg
6190,Mienfoo-Mienfoo,Fighting,-,Martial Arts Pokémon,0.9,20.0,Inner Focus,180,70,Medium Slow,50% male,50% female,45,85,50,55,50,65,350,https://img.pokemondb.net/artwork/large/mienfoo.jpg
6200,Mienshao-Mienshao,Fighting,-,Martial Arts Pokémon,1.4,35.5,Inner Focus,45,179,Medium Slow,50% male,50% female,65,125,60,95,60,105,510,https://img.pokemondb.net/artwork/large/mienshao.jpg
6210,Druddigon-Druddigon,Dragon,-,Cave Pokémon,1.6,139.0,Rough Skin,45,170,Medium Fast,50% male,50% female,77,120,90,60,90,48,485,https://img.pokemondb.net/artwork/large/druddigon.jpg
6220,Golett-Golett,Ground,Ghost,Automaton Pokémon,1.0,92.0,Iron Fist,190,61,Medium Fast,Genderless,Genderless,59,74,50,35,50,35,303,https://img.pokemondb.net/artwork/large/golett.jpg
6230,Golurk-Golurk,Ground,Ghost,Automaton Pokémon,2.8,330.0,Iron Fist,90,169,Medium Fast,Genderless,Genderless,89,124,80,55,80,55,483,https://img.pokemondb.net/artwork/large/golurk.jpg
6240,Pawniard-Pawniard,Dark,Steel,Sharp Blade Pokémon,0.5,10.2,Defiant,120,68,Medium Fast,50% male,50% female,45,85,70,40,40,60,340,https://img.pokemondb.net/artwork/large/pawniard.jpg
6250,Bisharp-Bisharp,Dark,Steel,Sword Blade Pokémon,1.6,70.0,Defiant,45,172,Medium Fast,50% male,50% female,65,125,100,60,70,70,490,https://img.pokemondb.net/artwork/large/bisharp.jpg
6260,Bouffalant-Bouffalant,Normal,-,Bash Buffalo Pokémon,1.6,94.6,Reckless,45,172,Medium Fast,50% male,50% female,95,110,95,40,95,55,490,https://img.pokemondb.net/artwork/large/bouffalant.jpg
6270,Rufflet-Rufflet,Normal,Flying,Eaglet Pokémon,0.5,10.5,Keen Eye,190,70,Slow,100% male,0% female,70,83,50,37,50,60,350,https://img.pokemondb.net/artwork/large/rufflet.jpg
6280,Braviary-Braviary,Normal,Flying,Valiant Pokémon,1.5,41.0,Keen Eye,60,179,Slow,100% male,0% female,100,123,75,57,75,80,510,https://img.pokemondb.net/artwork/large/braviary.jpg
6281,Braviary-Hisuian Braviary,Normal,Flying,Battle Cry Pokémon,1.7,43.4,Keen Eye,—,—,—,—,—,110,83,70,112,70,65,510,https://img.pokemondb.net/artwork/large/braviary-hisuian.jpg
6290,Vullaby-Vullaby,Dark,Flying,Diapered Pokémon,0.5,9.0,Big Pecks,190,74,Slow,0% male,100% female,70,55,75,45,65,60,370,https://img.pokemondb.net/artwork/large/vullaby.jpg
6300,Mandibuzz-Mandibuzz,Dark,Flying,Bone Vulture Pokémon,1.2,39.5,Big Pecks,60,179,Slow,0% male,100% female,110,65,105,55,95,80,510,https://img.pokemondb.net/artwork/large/mandibuzz.jpg
6310,Heatmor-Heatmor,Fire,-,Anteater Pokémon,1.4,58.0,Gluttony,90,169,Medium Fast,50% male,50% female,85,97,66,105,66,65,484,https://img.pokemondb.net/artwork/large/heatmor.jpg
6320,Durant-Durant,Bug,Steel,Iron Ant Pokémon,0.3,33.0,Swarm,90,169,Medium Fast,50% male,50% female,58,109,112,48,48,109,484,https://img.pokemondb.net/artwork/large/durant.jpg
6330,Deino-Deino,Dark,Dragon,Irate Pokémon,0.8,17.3,Hustle,45,60,Slow,50% male,50% female,52,65,50,45,50,38,300,https://img.pokemondb.net/artwork/large/deino.jpg
6340,Zweilous-Zweilous,Dark,Dragon,Hostile Pokémon,1.4,50.0,Hustle,45,147,Slow,50% male,50% female,72,85,70,65,70,58,420,https://img.pokemondb.net/artwork/large/zweilous.jpg
6350,Hydreigon-Hydreigon,Dark,Dragon,Brutal Pokémon,1.8,160.0,Levitate,45,270,Slow,50% male,50% female,92,105,90,125,90,98,600,https://img.pokemondb.net/artwork/large/hydreigon.jpg
6360,Larvesta-Larvesta,Bug,Fire,Torch Pokémon,1.1,28.8,Flame Body,45,72,Slow,50% male,50% female,55,85,55,50,55,60,360,https://img.pokemondb.net/artwork/large/larvesta.jpg
6370,Volcarona-Volcarona,Bug,Fire,Sun Pokémon,1.6,46.0,Flame Body,15,248,Slow,50% male,50% female,85,60,65,135,105,100,550,https://img.pokemondb.net/artwork/large/volcarona.jpg
6380,Cobalion-Cobalion,Steel,Fighting,Iron Will Pokémon,2.1,250.0,Justified,3,261,Slow,Genderless,Genderless,91,90,129,90,72,108,580,https://img.pokemondb.net/artwork/large/cobalion.jpg
6390,Terrakion-Terrakion,Rock,Fighting,Cavern Pokémon,1.9,260.0,Justified,3,261,Slow,Genderless,Genderless,91,129,90,72,90,108,580,https://img.pokemondb.net/artwork/large/terrakion.jpg
6400,Virizion-Virizion,Grass,Fighting,Grassland Pokémon,2.0,200.0,Justified,3,261,Slow,Genderless,Genderless,91,90,72,90,129,108,580,https://img.pokemondb.net/artwork/large/virizion.jpg
6410,Tornadus-Incarnate Forme,Flying,-,Cyclone Pokémon,1.5,63.0,Prankster,3,261,Slow,100% male,0% female,79,115,70,125,80,111,580,https://img.pokemondb.net/artwork/large/tornadus-incarnate.jpg
6411,Tornadus-Therian Forme,Flying,-,Cyclone Pokémon,1.4,63.0,Regenerator,3,261,Slow,100% male,0% female,79,100,80,110,90,121,580,https://img.pokemondb.net/artwork/large/tornadus-therian.jpg
6420,Thundurus-Incarnate Forme,Electric,Flying,Bolt Strike Pokémon,1.5,61.0,Prankster,3,261,Slow,100% male,0% female,79,115,70,125,80,111,580,https://img.pokemondb.net/artwork/large/thundurus-incarnate.jpg
6421,Thundurus-Therian Forme,Electric,Flying,Bolt Strike Pokémon,3.0,61.0,Volt Absorb,3,261,Slow,100% male,0% female,79,105,70,145,80,101,580,https://img.pokemondb.net/artwork/large/thundurus-therian.jpg
6430,Reshiram-Reshiram,Dragon,Fire,Vast White Pokémon,3.2,330.0,Turboblaze,3,306,Slow,Genderless,Genderless,100,120,100,150,120,90,680,https://img.pokemondb.net/artwork/large/reshiram.jpg
6440,Zekrom-Zekrom,Dragon,Electric,Deep Black Pokémon,2.9,345.0,Teravolt,3,306,Slow,Genderless,Genderless,100,150,120,120,100,90,680,https://img.pokemondb.net/artwork/large/zekrom.jpg
6450,Landorus-Incarnate Forme,Ground,Flying,Abundance Pokémon,1.5,68.0,Sand Force,3,270,Slow,100% male,0% female,89,125,90,115,80,101,600,https://img.pokemondb.net/artwork/large/landorus-incarnate.jpg
6451,Landorus-Therian Forme,Ground,Flying,Abundance Pokémon,1.3,68.0,Intimidate,3,270,Slow,100% male,0% female,89,145,90,105,80,91,600,https://img.pokemondb.net/artwork/large/landorus-therian.jpg
6460,Kyurem-Kyurem,Dragon,Ice,Boundary Pokémon,3.0,325.0,Pressure,3,297,Slow,Genderless,Genderless,125,130,90,130,90,95,660,https://img.pokemondb.net/artwork/large/kyurem.jpg
6461,Kyurem-White Kyurem,Dragon,Ice,Boundary Pokémon,3.6,325.0,Turboblaze,3,315,Slow,Genderless,Genderless,125,120,90,170,100,95,700,https://img.pokemondb.net/artwork/large/kyurem-white.jpg
6462,Kyurem-Black Kyurem,Dragon,Ice,Boundary Pokémon,3.3,325.0,Teravolt,3,315,Slow,Genderless,Genderless,125,170,100,120,90,95,700,https://img.pokemondb.net/artwork/large/kyurem-black.jpg
6470,Keldeo-Ordinary Form,Water,Fighting,Colt Pokémon,1.4,48.5,Justified,3,261,Slow,Genderless,Genderless,91,72,90,129,90,108,580,https://img.pokemondb.net/artwork/large/keldeo-ordinary.jpg
6471,Keldeo-Resolute Form,Water,Fighting,Colt Pokémon,1.4,48.5,Justified,3,261,Slow,Genderless,Genderless,91,72,90,129,90,108,580,https://img.pokemondb.net/artwork/large/keldeo-resolute.jpg
6480,Meloetta-Aria Forme,Normal,Psychic,Melody Pokémon,0.6,6.5,Serene Grace,3,270,Slow,Genderless,Genderless,100,77,77,128,128,90,600,https://img.pokemondb.net/artwork/large/meloetta-aria.jpg
6481,Meloetta-Pirouette Forme,Normal,Psychic,Melody Pokémon,0.6,6.5,Serene Grace,3,270,Slow,Genderless,Genderless,100,128,90,77,77,128,600,https://img.pokemondb.net/artwork/large/meloetta-pirouette.jpg
6490,Genesect-Genesect,Bug,Steel,Paleozoic Pokémon,1.5,82.5,Download,3,270,Slow,Genderless,Genderless,71,120,95,120,95,99,600,https://img.pokemondb.net/artwork/large/genesect.jpg
6500,Chespin-Chespin,Grass,-,Spiny Nut Pokémon,0.4,9.0,Overgrow,45,63,Medium Slow,87.5% male,12.5% female,56,61,65,48,45,38,313,https://img.pokemondb.net/artwork/large/chespin.jpg
6510,Quilladin-Quilladin,Grass,-,Spiny Armor Pokémon,0.7,29.0,Overgrow,45,142,Medium Slow,87.5% male,12.5% female,61,78,95,56,58,57,405,https://img.pokemondb.net/artwork/large/quilladin.jpg
6520,Chesnaught-Chesnaught,Grass,Fighting,Spiny Armor Pokémon,1.6,90.0,Overgrow,45,239,Medium Slow,87.5% male,12.5% female,88,107,122,74,75,64,530,https://img.pokemondb.net/artwork/large/chesnaught.jpg
6530,Fennekin-Fennekin,Fire,-,Fox Pokémon,0.4,9.4,Blaze,45,61,Medium Slow,87.5% male,12.5% female,40,45,40,62,60,60,307,https://img.pokemondb.net/artwork/large/fennekin.jpg
